time,left effort,right effort,x accel,y accel,z gyro,rangefinder,encoder left,encoder right,vel left,vel right
463.271,0.4979503,1.50882,403.2428,-348.3823,41906.11,62.92096,-2994.373,3812.927,-0.007164472,0.00848617
463.553,0.4253821,1.600305,362.7388,-421.5823,92166.11,129.4502,-3004.458,3828.973,-0.004726359,0.00875751
463.84,0.4364396,1.57474,300.7628,-384.9823,101896.1,107.6117,-3012.191,3844.729,-0.004168665,0.008753145
464.137,0.9796179,1.024822,384.2108,-390.3503,59686.11,18.76289,-3021.536,3860.905,-0.005553612,0.00805321
464.404,0.969773,1.041407,371.5228,-239.0703,17756.11,16.82131,-3034.263,3876.049,-0.00742404,0.008117973
464.668,0.9735177,1.034601,486.2028,-379.6143,9566.107,15.15464,-3048.73,3891.515,-0.007974129,0.008528959
464.963,0.6317666,1.462248,335.4108,-396.2063,7606.107,151.0825,-3065.002,3909.076,-0.008662693,0.009631983
465.251,0.5298234,1.493432,281.7308,-461.1103,70466.11,174.6564,-3077.504,3925.767,-0.006370994,0.009418744
465.564,0.5260624,1.494882,396.4108,-405.4783,85166.11,85.87629,-3087.944,3943.424,-0.006090878,0.01079682
465.848,0.9340182,1.212223,329.0668,-303.9743,42186.11,56.9244,-3097.997,3959.084,-0.006156867,0.007954978
466.119,0.855043,1.374865,388.6028,-319.5903,13836.11,25.0,-3111.144,3974.324,-0.007120173,0.008157245
466.404,0.8494493,1.330915,413.9788,-313.2463,20766.11,24.10653,-3125.482,3990.757,-0.007254536,0.008151212
466.669,0.8902549,1.291576,452.0428,-337.6463,6066.107,23.21306,-3139.112,4005.772,-0.007388007,0.008009517
466.936,0.641974,1.46294,333.9468,-327.8863,44076.11,20.37801,-3152.484,4020.981,-0.006625117,0.008142971
467.221,0.5969059,1.479171,280.2668,-366.4383,78096.11,63.21306,-3163.407,4037.414,-0.005448502,0.008688235
467.501,0.5923533,1.479571,348.5868,-381.0783,82646.11,187.2509,-3172.815,4053.299,-0.005376305,0.009236068
467.786,1.066971,0.9587153,426.1788,-281.0383,26086.11,80.79037,-3183.352,4069.217,-0.006543144,0.008265436
468.083,1.063157,0.960099,490.5948,-251.7583,-10313.89,12.04467,-3199.269,4085.585,-0.007847104,0.007778777
468.352,0.9458379,1.130239,415.9308,-374.7343,-14583.89,16.18557,-3215.058,4100.665,-0.008254927,0.007705501
468.623,0.5151037,1.499621,337.8508,-431.3423,63676.11,73.53952,-3229.493,4116.646,-0.006600225,0.00893888
468.913,0.5151037,1.499621,367.6188,-390.3503,90556.11,221.3746,-3239.514,4133.498,-0.005290348,0.009550846
469.205,0.5151037,1.499621,340.2908,-402.0623,91396.11,182.3024,-3248.149,4149.577,-0.004738109,0.008995436
469.501,0.9646425,1.052035,358.8348,-207.8383,60036.11,71.8213,-3257.365,4165.752,-0.005216122,0.007960163
469.768,0.9862926,1.015567,299.7868,-431.8303,31476.11,16.16838,-3269.158,4180.477,-0.00672186,0.007819477
470.031,0.9862926,1.015567,534.5148,-182.9503,15866.11,16.18557,-3282.948,4195.75,-0.00754137,0.008225438
470.311,0.9754869,1.031284,406.6588,-321.0543,15866.11,16.47766,-3298.35,4212.473,-0.00780941,0.008427144
470.571,0.9615481,1.059396,460.8268,-316.6623,14746.11,14.12371,-3312.689,4228.262,-0.0076012,0.008354005
470.832,0.6088295,1.469972,498.8908,-335.6943,4456.107,11.70103,-3327.253,4243.728,-0.007801288,0.008074553
471.131,0.5375051,1.490731,368.1068,-473.3103,54716.11,162.543,-3340.883,4260.741,-0.006087827,0.008753453
471.42,0.5375051,1.490731,354.9308,-242.4863,80406.11,192.3196,-3350.517,4276.723,-0.005194371,0.009158251
471.722,0.855043,1.374865,435.4508,-304.4623,75716.11,76.8213,-3359.442,4293.349,-0.004781663,0.009904909
471.99,0.9448858,1.148894,384.6988,-324.9583,42746.11,18.10997,-3371.139,4308.654,-0.00621227,0.008055777
472.254,0.9448858,1.148894,454.4828,-241.5103,17406.11,17.14777,-3384.414,4324.056,-0.007232912,0.00818672
472.537,0.9448858,1.148894,423.7388,-313.7343,10966.11,14.79381,-3399.493,4340.812,-0.009545797,0.01036625
472.824,0.6332714,1.47024,370.5468,-421.0943,31756.11,86.70103,-3414.025,4357.663,-0.007087877,0.008859459
473.11,0.6283003,1.470058,302.2268,-400.5983,72496.11,134.3471,-3425.754,4374.063,-0.00606133,0.008921188
473.423,0.6332714,1.47024,359.3228,-371.3183,71866.11,128.9003,-3437.063,4391.85,-0.005648894,0.009051432
473.723,0.8769218,1.287812,395.4348,-291.7743,43236.11,142.5258,-3448.277,4408.702,-0.006258087,0.008637531
473.991,0.9393326,1.197257,395.4348,-367.4143,29306.11,25.56701,-3460.972,4423.814,-0.006730476,0.007885789
474.273,0.8938154,1.245421,340.7788,-325.9343,15026.11,24.10653,-3475.955,4439.893,-0.007541868,0.0078811
474.535,0.8612251,1.277781,388.6028,-337.6463,5856.107,23.23024,-3490.1,4454.875,-0.007400851,0.007807808
474.8,0.5080733,1.503106,253.9148,-399.1343,56116.11,21.01375,-3503.407,4470.342,-0.006243892,0.008077003
475.075,0.5080733,1.503106,368.5948,-315.6863,88736.11,60.20618,-3513.042,4486.194,-0.004476575,0.008139134
475.359,0.6187117,1.400039,399.3388,-434.7583,85866.11,188.9175,-3521.677,4502.112,-0.00494846,0.008946775
475.692,1.103617,0.9492181,399.8268,-246.8783,27766.11,168.9691,-3531.021,4517.546,-0.00508049,0.00663815
475.966,1.178151,0.9453852,410.0748,-302.5103,-11783.89,10.65292,-3543.104,4529.919,-0.007379627,0.007040575
476.232,1.112304,0.9478298,447.6508,-248.8303,-11993.89,10.6701,-3557.572,4544.0,-0.008050665,0.007917376
476.514,0.7113365,1.459867,339.3148,-338.6223,2006.108,13.76289,-3573.876,4559.563,-0.007979295,0.007911665
476.787,0.6498353,1.479024,329.0668,-301.5343,62626.11,132.732,-3586.635,4575.609,-0.006149255,0.008650638
477.082,0.5453961,1.488292,442.2828,-407.4303,87056.11,73.81443,-3597.14,4592.396,-0.00479549,0.00823897
477.396,0.680747,1.482168,318.3308,-369.3663,89576.11,264.6735,-3606.903,4609.764,-0.005129859,0.009381134
477.7,0.9501071,1.285201,302.7148,-377.6623,50166.11,203.9691,-3617.729,4626.648,-0.006543295,0.008903952
477.97,0.9421987,1.21844,434.4748,-277.1343,2216.108,21.66667,-3630.972,4641.792,-0.007279729,0.007820141
478.256,0.8587781,1.382027,429.5948,-409.3823,4526.107,23.23024,-3646.696,4657.999,-0.007545421,0.007881827
478.522,0.8494493,1.330915,408.6108,-355.2143,14046.11,23.81443,-3660.648,4673.111,-0.007204496,0.007879487
478.792,0.6593613,1.428299,384.2108,-389.3743,65496.11,21.68385,-3673.666,4688.738,-0.006325428,0.008479796
479.077,0.6548924,1.479392,380.3068,-392.3023,78446.11,17.7835,-3684.524,4705.268,-0.005044083,0.008002856
479.365,0.7364856,1.434492,343.7068,-312.2703,71236.11,145.756,-3694.771,4721.379,-0.005443399,0.008603097
479.668,0.8689105,1.297528,337.3628,-373.2703,56396.11,126.3746,-3706.403,4738.488,-0.007590394,0.0106804
479.937,0.9091407,1.275282,434.4748,-335.6943,37636.11,9.965635,-3718.518,4754.084,-0.006377994,0.008057698
480.203,0.9259918,1.267985,409.0988,-366.9263,23356.11,10.30928,-3731.697,4769.485,-0.006911344,0.007849871
480.484,0.8690726,1.282779,404.7068,-336.6703,13206.11,7.594501,-3746.229,4786.176,-0.007578011,0.008517006
480.76,0.7256519,1.418525,484.2508,-277.6223,20486.11,130.8935,-3761.147,4802.19,-0.008377036,0.009048376
481.052,0.5414248,1.489478,396.8988,-439.6383,67596.11,138.9347,-3774.68,4819.074,-0.006229227,0.008706911
481.362,0.4627415,1.537397,344.1948,-368.3903,97066.11,52.13058,-3785.088,4836.7,-0.004217768,0.007831984
481.661,0.482234,1.519626,387.1388,-400.1103,89786.11,181.0653,-3793.594,4852.939,-0.004415365,0.008228564
481.931,1.024822,0.9796179,510.6028,-318.6143,36026.11,18.7457,-3802.842,4867.246,-0.005683415,0.007220911
482.21,1.024822,0.9796179,364.2028,-370.8303,25876.11,15.84192,-3816.471,4882.776,-0.006881565,0.00775138
482.477,1.028024,0.9775202,447.1628,-233.2143,20206.11,11.35739,-3830.649,4898.5,-0.007680803,0.008414019
482.756,1.427422,0.6879868,470.0988,-545.0463,-28513.89,4.639175,-3846.244,4914.289,-0.009945035,0.00894421
483.026,0.6015034,1.478836,249.0348,-450.3743,-11573.89,54.0378,-3861.292,4926.275,-0.007337976,0.006271499
483.32,0.7345581,1.478847,372.4988,-299.5823,59056.11,125.8076,-3873.02,4941.548,-0.005799931,0.008332664
483.623,0.7231684,1.476073,338.3388,-321.5423,64726.11,102.268,-3884.716,4958.464,-0.005929569,0.008727259
483.915,0.7345581,1.478847,354.4428,-292.7503,57866.11,85.58419,-3896.09,4975.091,-0.005925486,0.008655397
484.202,0.8485643,1.340585,374.4508,-301.0463,52826.11,32.81787,-3907.626,4991.556,-0.005589698,0.007785039
484.493,0.7906285,1.379555,405.6828,-391.3263,30216.11,30.68728,-3920.676,5008.344,-0.006318521,0.007715862
484.78,0.5923533,1.479571,367.1308,-228.8223,48836.11,133.6942,-3933.854,5024.518,-0.006313773,0.00830757
485.067,0.4763615,1.524392,340.2908,-325.4463,81666.11,63.19588,-3943.972,5040.564,-0.004516733,0.007571844
485.367,0.4763615,1.524392,296.8588,-323.0063,96506.11,239.1409,-3952.671,5056.965,-0.004447544,0.008696907
485.646,0.8938154,1.245421,313.9388,-298.1183,54226.11,57.50859,-3962.241,5072.335,-0.006037585,0.008293762
485.915,0.9447968,1.158481,353.4668,-384.9823,27836.11,10.65292,-3974.485,5087.866,-0.00643217,0.007823915
486.191,1.223093,0.9358366,415.9308,-438.1743,19366.11,8.230241,-3988.534,5104.234,-0.006893008,0.007952041
486.451,1.279415,0.8559075,433.9868,-374.2463,-10313.89,3.659794,-4003.162,5119.024,-0.007617052,0.007154819
486.731,1.475717,0.5190013,468.1469,-330.8143,-52033.89,58.05842,-4019.241,5132.976,-0.009996237,0.007745593
487.017,0,0,483.2748,-419.6303,-1493.892,250.7216,-4032.42,5138.615,-0.004168794,0.0007278847
487.321,1.348101,0.793664,478.8828,-325.9343,14046.11,7.594501,-4037.671,5142.61,-0.004230319,0.003372632
487.608,1.462559,0.5278369,181.6908,-198.5663,9566.107,62.35395,-4048.079,5151.084,-0.00535238,0.003964466
487.871,0.01200646,-0.9756756,441.7948,-289.3343,-96063.89,3.006873,-4051.817,5149.474,0.0,-0.002970496
488.134,1.542863,0.4302744,417.3948,-25.32629,-62673.89,4.965636,-4052.236,5141.869,-0.0008582588,-0.002310697
488.424,1.264386,0.8931749,323.2108,-348.3823,33366.11,6.941581,-4061.967,5147.25,-0.005739822,0.004420707
488.695,0.415501,1.747414,402.2668,-327.3983,32736.11,59.62199,-4073.534,5159.43,-0.005604252,0.007120966
488.974,0.4166772,1.632679,338.3388,-347.4063,90486.11,59.65636,-4082.073,5173.897,-0.003755672,0.007183808
489.272,0.4484457,1.555011,315.8908,-362.0463,96156.11,103.2818,-4089.806,5189.589,-0.003688016,0.0074419
489.562,1.373897,0.8130027,315.4028,-479.6543,45126.11,138.1615,-4099.988,5205.249,-0.006450081,0.008424901
489.865,0.9796179,1.024822,414.4668,-355.2143,-9683.893,77.26804,-4115.164,5221.521,-0.00966864,0.009405494
490.152,0.4979503,1.50882,439.8428,-471.8463,21606.11,119.7251,-4130.759,5238.018,-0.008216519,0.00880925
490.429,0.4763615,1.524392,359.8108,-328.3743,81666.11,97.47423,-4141.844,5254.515,-0.004664483,0.008212875
490.725,0.5414248,1.489478,341.2668,-344.9663,94826.11,173.9175,-4150.833,5271.013,-0.004332317,0.00814225
491.006,1.001339,0.9986761,358.8348,-283.4783,65076.11,84.3299,-4159.791,5285.931,-0.004855903,0.00734899
491.295,0.8152675,1.358994,348.0988,-395.2303,17126.11,160.3265,-4173.292,5301.881,-0.008001613,0.008724154
491.598,0.7889259,1.418133,379.3308,-427.9263,48556.11,75.25773,-4187.759,5319.603,-0.006488923,0.008390009
491.874,0.949218,1.103617,437.8908,-254.1983,17686.11,24.98282,-4200.455,5335.391,-0.006354246,0.007466065
492.14,0.8261572,1.291809,304.1788,-305.9263,25596.11,24.39862,-4213.601,5350.438,-0.006350811,0.007594979
492.426,0.9426503,1.088011,427.1548,-356.1903,13976.11,20.68728,-4227.811,5366.743,-0.006870679,0.00759156
492.688,0.844232,1.37417,415.4428,-362.5343,4806.107,19.07216,-4242.278,5381.532,-0.007323902,0.007390303
492.957,0.4484457,1.555011,305.6428,-322.0303,81876.11,16.47766,-4253.878,5397.192,-0.004576179,0.007648755
493.244,0.8369745,1.370308,488.1548,-352.2863,78236.11,78.88316,-4262.384,5413.173,-0.004441854,0.007838334
493.532,0.9549583,1.07873,356.3948,-380.1023,21816.11,73.2646,-4274.693,5429.284,-0.006724686,0.00783376
493.826,0.8857672,1.239853,431.0588,-201.0063,14046.11,76.80412,-4289.901,5446.426,-0.009003757,0.01017941
494.096,0.7248801,1.424569,449.6028,-377.6623,16496.11,16.49484,-4304.111,5461.925,-0.006912679,0.007498701
494.363,0.5702838,1.482551,359.3228,-431.3423,67806.11,16.49484,-4316.194,5477.134,-0.005083681,0.007627002
494.64,0.6061454,1.478566,391.0428,-266.3983,81036.11,14.45017,-4325.667,5492.922,-0.004299015,0.007425303
494.907,0.7175198,1.474774,324.1868,-404.5023,72286.11,99.08935,-4334.657,5507.776,-0.004882743,0.007879085
495.202,0.8019644,1.390329,432.5228,-261.0303,51146.11,103.1787,-4345.838,5524.273,-0.005661752,0.00800356
495.502,0.7740301,1.417815,284.1708,-157.5743,44356.11,192.5945,-4358.823,5541.222,-0.007024126,0.008908263
495.766,0.8533507,1.28784,399.8268,-334.2303,43726.11,11.34021,-4370.616,5556.301,-0.006174355,0.007732471
496.029,0.9448858,1.148894,498.8908,-370.3423,22586.11,9.621993,-4383.376,5571.542,-0.00662685,0.007665371
496.306,0.9450268,1.144165,375.9148,-387.9103,23566.11,7.268041,-4397.811,5587.685,-0.006816965,0.007531226
496.566,1.004063,0.9960748,408.1228,-297.1423,11386.11,3.642612,-4411.73,5603.184,-0.007072991,0.00772198
496.856,0.6433334,1.470796,420.8108,-235.1663,12226.11,71.90722,-4427.648,5620.067,-0.009208292,0.009856902
497.147,0.482234,1.519626,332.4828,-363.5103,67806.11,104.9828,-4439.893,5636.919,-0.00518584,0.008165733
497.442,0.420504,1.616086,350.0508,-367.9023,99936.11,173.4708,-4448.753,5653.191,-0.004015661,0.008355246
497.738,0,0,354.9308,-472.3343,148236.1,18.12715,-4454.327,5668.98,-0.00161767,0.00699061
498.0,1.034601,0.9735177,334.4348,-143.9103,13416.11,16.16838,-4457.324,5676.004,-0.002912039,0.003559158
498.273,1.082752,0.9538373,394.9468,-368.8783,-3103.892,9.965635,-4468.473,5687.378,-0.006467652,0.006597005
498.55,1.498175,0.4560418,489.6188,-354.2383,-78213.89,2.989691,-4483.166,5699.655,-0.007109485,0.004782423
498.845,0.4114759,1.687,424.7148,-229.3103,27486.11,58.64261,-4497.472,5711.577,-0.005425619,0.006588461
499.122,0.420504,1.616086,303.2028,-437.6863,103506.1,125.189,-4505.495,5725.947,-0.003680291,0.007552324
499.434,0.5534923,1.486115,311.4988,-482.5823,100286.1,138.2302,-4513.325,5742.573,-0.00387157,0.007675681
499.709,1.116719,0.9472338,383.7228,-297.6303,30076.11,18.43643,-4522.862,5757.009,-0.005416238,0.006705074
499.977,0.9259918,1.267985,386.1628,-307.8783,-4713.893,20.05155,-4536.428,5771.283,-0.006894848,0.007089193
500.267,0.9448093,1.153666,479.3708,-327.3983,14326.11,19.72509,-4551.766,5787.684,-0.007214897,0.007792714
500.535,0.8690726,1.282779,319.3068,-289.3343,9986.107,20.06873,-4566.49,5803.086,-0.007210059,0.007661724
500.817,0.4484457,1.555011,302.7148,-280.5503,81526.11,62.18213,-4578.928,5819.454,-0.006112083,0.009778943
501.09,0.5576161,1.485126,370.0588,-274.6943,94266.11,56.94158,-4587.177,5834.92,-0.004051714,0.007521689
501.381,0.8368443,1.303197,387.1388,-316.1743,57656.11,123.11,-4597.262,5851.256,-0.00578383,0.008224354
501.67,0.8587781,1.382027,480.3468,-480.1423,18876.11,14.45017,-4610.666,5867.593,-0.006487122,0.007385489
501.933,0.8404426,1.366951,458.3868,-324.9583,16636.11,16.18557,-4623.845,5882.447,-0.006484695,0.007318387
502.195,0.7994967,1.394704,479.3708,-309.8303,23356.11,16.49484,-4636.927,5897.14,-0.00635297,0.007442912
502.483,0.5187019,1.497976,382.2588,-392.3023,73896.11,15.84192,-4649.428,5913.767,-0.00487326,0.007439618
502.752,0.5534923,1.486115,382.2588,-310.3183,87686.11,82.26804,-4658.192,5928.975,-0.00429375,0.007561894
503.037,0.8624555,1.368776,365.1788,-350.3343,57096.11,54.72509,-4667.601,5944.634,-0.005060086,0.00736639
503.346,0.6942869,1.456078,323.6988,-356.6783,47506.11,122.7491,-4681.005,5962.066,-0.006337472,0.008128222
503.612,0.9421987,1.21844,372.4988,-288.3583,46736.11,10.30928,-4692.122,5977.275,-0.005567204,0.007422939
503.877,1.09095,0.9517925,418.3708,-277.1343,8376.107,9.621993,-4705.268,5992.516,-0.006842451,0.007417097
504.156,1.028024,0.9775202,322.7228,-387.9103,15936.11,7.57732,-4720.734,6008.336,-0.007157305,0.00741396
504.419,0.7429385,1.399975,430.5708,-323.0063,20696.11,6.597938,-4735.073,6023.803,-0.006963844,0.007793427
504.703,0.6251472,1.47813,371.5228,-367.4143,43866.11,75.54983,-4748.799,6040.268,-0.007789041,0.009896174
505.001,0.6548924,1.479392,332.9708,-268.8383,68576.11,225.7732,-4760.109,6057.055,-0.005551892,0.00861307
505.299,0.9485188,1.279402,425.2028,-273.2303,59056.11,141.6839,-4771.226,6073.714,-0.005611429,0.008162517
505.603,0.8506907,1.281172,452.0428,-243.9503,23846.11,147.8694,-4785.274,6091.113,-0.007392743,0.008666554
505.874,0.4883446,1.515112,369.5708,-504.0543,72986.11,22.64605,-4797.679,6107.224,-0.005159117,0.00777101
506.141,0.5453961,1.488292,363.7148,-400.1103,82716.11,19.07216,-4806.604,6122.626,-0.004137658,0.007321214
506.424,0.6788897,1.467352,331.9948,-378.6383,62696.11,16.16838,-4816.561,6138.028,-0.004835337,0.007062579
506.706,0.8045494,1.38606,381.2828,-386.4463,38686.11,153.5739,-4828.226,6153.623,-0.006422648,0.008077215
506.99,0.7518566,1.421273,405.6828,-304.9503,45336.11,98.47079,-4840.63,6169.959,-0.006037664,0.008070765
507.294,0.8819073,1.300825,391.5308,-308.8543,20486.11,16.47766,-4854.292,6187.294,-0.006033083,0.007367137
507.556,0.8777176,1.234316,404.2188,-403.5263,24126.11,16.49484,-4867.149,6202.084,-0.006475386,0.007236347
507.834,0.8857672,1.239853,419.3468,-437.6863,29586.11,16.16838,-4880.617,6218.228,-0.007676598,0.009454407
508.097,1.356045,0.7875582,413.4908,-434.2703,10266.11,13.0756,-4893.86,6233.404,-0.006594383,0.007230564
508.362,0.7372518,1.428505,361.2748,-377.1743,15726.11,10.30928,-4907.909,6247.226,-0.006464159,0.006718692
508.656,0.5833852,1.480567,399.8268,-293.7263,73126.11,50.05154,-4919.799,6263.53,-0.006081245,0.007410767
508.948,0.7229521,1.469342,403.7308,-306.4143,81666.11,167.732,-4929.529,6279.673,-0.004874677,0.008482954
509.242,0.9340182,1.212223,433.9868,-258.5903,21396.11,57.7835,-4941.033,6295.72,-0.006453947,0.007783857
509.542,0.8506907,1.281172,326.1388,-312.7583,36726.11,21.35739,-4955.629,6312.829,-0.006702174,0.007650867
509.807,0.6448174,1.478719,445.6988,-336.6703,41066.11,20.70447,-4968.002,6328.457,-0.005878833,0.007522377
510.08,0.6349007,1.478297,328.0908,-394.2543,75436.11,78.41924,-4979.086,6344.439,-0.005305158,0.008150146
510.382,0.797018,1.43862,329.5548,-339.5983,55206.11,132.2337,-4990.299,6361.355,-0.005808111,0.008144367
510.668,0.711238,1.453155,423.7388,-300.5583,58706.11,90.01718,-5001.738,6377.465,-0.005362155,0.007698059
510.947,0.855043,1.374865,393.4828,-369.8543,43236.11,16.16838,-5012.468,6393.189,-0.005045777,0.007188321
511.23,0.9399563,1.202498,441.3068,-243.4623,26086.11,15.4811,-5025.131,6409.074,-0.006051581,0.00724547
511.492,0.9448858,1.148894,400.3148,-436.7103,14536.11,13.76289,-5038.341,6424.315,-0.006549658,0.007432683
511.781,1.227159,0.9089691,434.4748,-356.1903,21186.11,11.68385,-5053.679,6441.265,-0.00849992,0.009318523
512.049,0.7906285,1.379555,432.0348,-293.2383,-7793.893,7.594501,-5068.437,6456.537,-0.007173805,0.00692206
512.334,0.5660125,1.483344,349.0748,-338.6223,38966.11,241.6495,-5082.646,6472.455,-0.006603701,0.008616549
512.644,0.5576161,1.485126,342.2428,-301.5343,76556.11,88.47079,-5093.698,6489.596,-0.004525215,0.007479796
512.919,0.5375051,1.490731,378.3548,-341.0623,80756.11,83.29897,-5102.366,6504.579,-0.00420864,0.007286345
513.192,0.9448093,1.153666,422.2748,-468.4303,8726.107,16.16838,-5106.715,6513.859,-0.0005651668,0.001507111
513.473,0.9796179,1.024822,415.9308,-290.3103,7816.107,15.84192,-5113.804,6521.656,-0.00489448,0.005332863
513.738,0.9796179,1.024822,454.4828,-317.1503,19996.11,16.47766,-5125.92,6535.222,-0.006147498,0.006961082
514.015,0.6155606,1.478219,308.0828,-259.5663,32736.11,154.1753,-5140.032,6550.978,-0.006894634,0.008210295
514.329,0.680747,1.482168,339.8028,-399.6223,52826.11,125.5326,-5153.146,6568.668,-0.005888855,0.008081866
514.617,0.6061454,1.478566,267.5788,-400.5983,67176.11,133.0756,-5164.328,6584.747,-0.005572447,0.008328782
514.915,0.6755019,1.481489,355.9068,-374.7343,78096.11,188.1443,-5174.509,6601.276,-0.004880774,0.00807267
515.209,1.001339,0.9986761,272.4588,-302.9983,22586.11,77.7835,-5185.819,6617.354,-0.00600295,0.007254907
515.478,0.8231634,1.284905,412.5148,-339.1103,10966.11,24.10653,-5199.481,6632.272,-0.006689406,0.007312691
515.758,0.9460412,1.240183,459.3628,-398.6463,12016.11,23.79725,-5213.884,6648.094,-0.007996044,0.008870817
516.022,0.9449903,1.234697,530.6108,-395.2303,12646.11,22.62887,-5227.997,6663.045,-0.007057067,0.007181971
516.293,0.5969059,1.479171,411.5388,-325.4463,47856.11,21.97594,-5241.659,6678.93,-0.00574256,0.00748935
516.591,0.5617898,1.484202,290.5148,-389.3743,87616.11,60.36082,-5252.55,6696.071,-0.004429202,0.007547414
516.886,0.7345581,1.478847,394.4588,-262.9823,70956.11,230.4983,-5262.119,6712.375,-0.00542329,0.008603014
517.175,0.8560656,1.294528,294.4188,-201.9823,28746.11,60.34364,-5273.816,6728.164,-0.006043386,0.00741521
517.463,0.8250757,1.275743,375.9148,-445.9823,27136.11,17.7835,-5287.768,6744.049,-0.006475025,0.007533751
517.728,0.7691904,1.341794,392.9948,-354.7263,34066.11,18.10997,-5300.527,6759.161,-0.005912438,0.007096058
517.999,0.8109556,1.42204,421.2988,-187.3423,45336.11,16.80412,-5312.772,6774.724,-0.005660491,0.007277102
518.283,0.6484235,1.471169,392.5068,-245.4143,70326.11,12.04467,-5324.629,6791.125,-0.004849056,0.007149697
518.579,0.5746036,1.481825,324.1868,-232.7263,76346.11,215.945,-5335.229,6807.848,-0.005031779,0.00832541
518.883,0.7013631,1.478324,486.2028,-288.3583,73266.11,70.97938,-5344.8,6824.474,-0.005154928,0.008942549
519.153,0.9796179,1.024822,377.8668,-369.3663,35676.11,6.597938,-5355.046,6839.167,-0.005275457,0.00695243
519.423,1.269787,0.8642673,478.3948,-281.0383,16286.11,4.621993,-5368.386,6854.472,-0.006512635,0.007008979
519.707,1.468696,0.5433404,502.7948,-388.3983,-36423.89,2.989691,-5383.885,6869.101,-0.00688301,0.005702958
519.967,0.8385473,1.294007,318.3308,-179.5343,-29703.89,4.639175,-5397.998,6879.637,-0.00650676,0.005329177
520.232,0.533638,1.492049,383.7228,-373.2703,56886.11,5.292096,-5409.758,6893.396,-0.005264515,0.007183919
520.538,0.5260624,1.494882,332.4828,-333.2543,74596.11,50.03436,-5420.359,6909.797,-0.004208011,0.006995841
520.827,0.7123693,1.480485,470.0988,-285.9183,69696.11,88.91753,-5429.413,6925.392,-0.004269427,0.007175713
521.111,0.8715809,1.304151,352.4908,-324.4703,47016.11,83.91753,-5440.465,6941.116,-0.005750371,0.007482886
521.423,0.7256519,1.418525,371.0348,-454.7663,47436.11,82.85223,-5454.933,6959.031,-0.006364045,0.007910108
521.684,0.7060562,1.42546,379.3308,-332.7663,59056.11,19.39862,-5466.113,6974.368,-0.005125379,0.007288408
521.95,0.6947043,1.463085,308.0828,-395.7183,45476.11,17.45704,-5477.005,6989.641,-0.00518638,0.007531664
522.246,0.6433334,1.470796,372.0108,-365.4623,63466.11,80.03436,-5488.959,7006.203,-0.005245149,0.007404916
522.533,0.6433334,1.470796,445.2108,-415.7263,62976.11,116.89,-5499.849,7022.185,-0.005178725,0.007645674
522.837,0.774958,1.441669,347.1228,-404.5023,71726.11,16.49484,-5510.901,7039.392,-0.005668817,0.008752579
523.102,0.8834762,1.272488,379.3308,-341.5503,27836.11,16.16838,-5521.857,7054.052,-0.005606205,0.006774865
523.371,0.8813291,1.266173,403.2428,-304.4623,25106.11,16.1512,-5535.003,7069.164,-0.006648233,0.007634366
523.655,1.432569,0.7303461,380.3068,-370.3423,34136.11,12.73196,-5548.762,7085.661,-0.005968601,0.0074456
523.918,0.862358,1.378886,440.3308,-411.3343,-42233.89,9.278351,-5562.198,7098.872,-0.006520134,0.005412009
524.182,0.6155606,1.478219,332.4828,-229.7983,23496.11,5.945017,-5575.086,7111.856,-0.00590019,0.006822386
524.476,0.5617898,1.484202,357.8588,-363.9983,67596.11,152.732,-5586.59,7128.0,-0.005099957,0.007863131
524.76,0.7469255,1.456563,374.4508,-267.8623,84116.11,91.76976,-5596.095,7143.886,-0.004359322,0.007430852
525.039,1.004063,0.9960748,471.5628,-362.5343,22796.11,140.567,-5607.308,7159.481,-0.00681218,0.007979318
525.338,0.6523361,1.463887,393.9708,-345.4543,30006.11,138.6254,-5622.968,7176.333,-0.007237714,0.008096535
525.606,0.5923533,1.479571,396.8988,-296.6543,71586.11,17.7835,-5634.148,7191.992,-0.0046598,0.007295336
525.901,0.7808545,1.504529,393.4828,-370.8303,69906.11,102.9553,-5644.589,7208.747,-0.006311712,0.009803674
526.185,0.7955113,1.443756,309.5468,-390.8383,58706.11,194.0034,-5655.833,7224.761,-0.005878658,0.008327559
526.48,0.8019955,1.446373,416.9068,-343.0143,53666.11,155.3093,-5668.207,7241.58,-0.005997787,0.008076192
526.796,0.8857672,1.239853,301.2508,-327.3983,40016.11,190.1031,-5682.159,7259.85,-0.008319752,0.008684946
527.08,0.8872059,1.265218,456.9228,-367.4143,20976.11,21.01375,-5696.111,7276.187,-0.006297594,0.007029442
527.342,0.8857672,1.239853,429.1068,-389.8623,13556.11,20.36082,-5709.579,7291.169,-0.006354651,0.007025023
527.623,0.8231634,1.284905,465.2188,-292.2623,29726.11,19.07216,-5723.756,7307.28,-0.005923715,0.007145291
527.889,0.7115582,1.46666,400.3148,-387.4223,40016.11,16.49484,-5736.194,7322.747,-0.00579956,0.007080642
528.16,0.7172398,1.467971,464.2428,-331.3023,43866.11,87.73196,-5747.922,7337.89,-0.005551592,0.007197193
528.465,0.5923533,1.479571,382.2588,-346.4303,69696.11,108.488,-5759.715,7354.968,-0.004694648,0.00749887
